GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Jillion,org.jcvi.jillion.core.residue.aa,AminoAcid,40,488,3,3,6,51,4,13,2,12
Jillion,org.jcvi.jillion.core.residue.aa,UngappedProteinSequence,9,15,0,0,3,7,3,6,3,6
Jillion,org.jcvi.jillion.core.residue.aa,TranslationVisitor.FoundStopResult,9,29,0,0,0,3,2,2,2,2
Jillion,org.jcvi.jillion.core.residue.aa,ProteinSequence,4,6,0,0,1,1,1,1,1,1
Jillion,org.jcvi.jillion.core.residue.aa,IupacTranslationTables,59,418,12,38,10,91,15,30,3,17
Jillion,org.jcvi.jillion.core.residue.aa,AbstractProteinSequence.ProteinSequenceProxy,0,14,0,0,0,4,0,2,0,2
Jillion,org.jcvi.jillion.core.residue.aa,Codon.Builder,10,36,2,2,2,11,2,4,0,4
Jillion,org.jcvi.jillion.core.residue.aa,AminoAcid.new AminoAcid() {...},2,9,0,0,1,1,1,1,1,1
Jillion,org.jcvi.jillion.core.residue.aa,Codon,3,24,0,0,1,9,1,4,1,4
Jillion,org.jcvi.jillion.core.residue.aa,AbstractProteinSequence.new EncodedSequence() {...},6,8,0,0,1,1,1,1,1,1
Jillion,org.jcvi.jillion.core.residue.aa,AbstractProteinSequence,23,142,4,14,5,39,6,18,3,12
Jillion,org.jcvi.jillion.align.pairwise,NucleotideNeedlemanWunschAligner,0,22,0,0,0,5,0,2,0,2
Jillion,org.jcvi.jillion.align.pairwise,AbstractNeedlemanWunschAligner,0,96,0,6,0,22,0,9,0,6
Jillion,org.jcvi.jillion.align.pairwise,AbstractPairwiseSequenceAlignment,188,112,23,13,41,28,20,11,2,11
Jillion,org.jcvi.jillion.align.pairwise,ProteinSmithWatermanAligner,0,32,0,0,0,6,0,3,0,3
Jillion,org.jcvi.jillion.align.pairwise,NucleotidePairwiseSequenceAlignmentImpl,62,11,1,1,23,4,3,2,2,2
Jillion,org.jcvi.jillion.align.pairwise,AbstractPairwiseAligner.TracebackDirection,5,53,0,0,0,5,1,3,1,3
Jillion,org.jcvi.jillion.align.pairwise,PairwiseAlignmentBuilder,30,310,7,17,8,62,7,18,1,12
Jillion,org.jcvi.jillion.align.pairwise,AbstractPairwiseAligner.StartPoint,36,27,2,0,4,10,3,5,2,5
Jillion,org.jcvi.jillion.align.pairwise,AbstractSmithWatermanAligner,9,88,0,8,2,18,1,10,1,6
Jillion,org.jcvi.jillion.align.pairwise,NucleotideSmithWatermanAligner,0,32,0,0,0,6,0,3,0,3
Jillion,org.jcvi.jillion.align.pairwise,AbstractPairwiseAligner.TraceBackMatrix,3,266,0,16,1,36,1,14,1,6
Jillion,org.jcvi.jillion.align.pairwise,PairwiseSequenceAlignmentWrapper,90,50,16,0,22,14,11,11,3,11
Jillion,org.jcvi.jillion.align.pairwise,AbstractPairwiseAligner.WalkBack,64,17,11,1,20,7,8,3,2,3
Jillion,org.jcvi.jillion.align.pairwise,ResiduePairwiseStrategy.ProteinPairwiseStrategy,0,24,0,0,0,6,0,6,0,6
Jillion,org.jcvi.jillion.align.pairwise,ResiduePairwiseStrategy,0,7,0,0,0,3,0,3,0,3
Jillion,org.jcvi.jillion.align.pairwise,AbstractPairwiseAligner.new Object() {...},4,29,0,0,0,1,0,1,0,1
Jillion,org.jcvi.jillion.align.pairwise,AbstractPairwiseAligner,42,593,7,38,7,114,7,29,0,11
Jillion,org.jcvi.jillion.align.pairwise,ProteinPairwiseSequenceAlignmentImpl,5,11,1,1,2,4,2,2,1,2
Jillion,org.jcvi.jillion.align.pairwise,ProteinNeedlemanWunschAligner,0,22,0,0,0,5,0,2,0,2
Jillion,org.jcvi.jillion.align.pairwise,ResiduePairwiseStrategy.NucleotidePairwiseStrategy,0,23,0,0,0,6,0,6,0,6
Jillion,org.jcvi.jillion.internal.trace.chromat.ztr,DefaultZTRChromatogramWriterBuilder.DefaultZTRChromatogramWriter,12,79,1,1,3,20,1,3,0,3
Jillion,org.jcvi.jillion.internal.trace.chromat.ztr,DefaultZTRChromatogramWriterBuilder,3,83,0,0,1,19,1,7,1,7
Jillion,org.jcvi.jillion.internal.trace.chromat.ztr,DefaultZTRChromatogramWriterBuilder.ChunkEncoder,15,64,0,2,2,16,0,3,0,2
Jillion,org.jcvi.jillion.internal.trace.chromat.ztr,DefaultZTRChromatogramWriterBuilder.ChunkEncoderBuilder,10,91,2,2,2,19,2,8,0,8
Jillion,org.jcvi.jillion.internal.trace.chromat.ztr,DefaultZTRChromatogramWriterBuilder.DataEncoder,5,23,1,1,1,8,1,3,0,3
Jillion,org.jcvi.jillion.internal.trace.chromat.ztr,ZTRChromatogramImpl,8,14,0,0,3,5,2,3,2,3
Jillion,org.jcvi.jillion.internal.trace.chromat.ztr,ZTRUtil,3,125,0,2,2,18,1,5,1,4
Jillion,org.jcvi.jillion.internal.trace.chromat.ztr,IOLibLikeZtrChromatogramWriter,9,70,0,0,0,25,2,3,2,3
Jillion,org.jcvi.jillion.internal.core.residue,AbstractResidueSequence,0,141,0,14,0,29,0,14,0,7
Jillion,org.jcvi.jillion.internal.sam,SamUtil.SamDateFormat,6,55,1,3,1,10,1,4,0,3
Jillion,org.jcvi.jillion.internal.sam,SamUtil,33,1241,14,72,7,220,15,53,1,24
Jillion,org.jcvi.jillion.internal.sam,SamUtil.new ThreadLocal() {...},7,12,0,0,4,3,2,3,2,3
Jillion,org.jcvi.jillion.maq.bfq,BfqFileParser.BfqInputStreamParser,46,0,2,0,13,0,8,0,7,0
Jillion,org.jcvi.jillion.maq.bfq,BfqFileWriterBuilder,10,30,2,2,2,10,2,3,0,3
Jillion,org.jcvi.jillion.maq.bfq,BfqFileParser.BfqFileBasedParser,0,34,0,0,0,6,0,4,0,4
Jillion,org.jcvi.jillion.maq.bfq,BfqFileParser.BfqMemento,0,9,0,0,0,4,0,1,0,1
Jillion,org.jcvi.jillion.maq.bfq,BfqFileParser.NoMementoCallback,16,0,0,0,5,0,3,0,3,0
Jillion,org.jcvi.jillion.maq.bfq,BfqFileWriterBuilder.BinaryFastqFileWriter,6,181,0,11,2,43,1,14,1,7
Jillion,org.jcvi.jillion.maq.bfq,BfqFileParser.Callback,0,38,0,0,0,11,0,6,0,6
Jillion,org.jcvi.jillion.maq.bfq,BfqFileDataStoreBuilder,16,41,0,0,6,12,3,6,3,6
Jillion,org.jcvi.jillion.maq.bfq,BfqFileWriterBuilder.new Object() {...},4,29,0,0,0,1,0,1,0,1
Jillion,org.jcvi.jillion.maq.bfq,BfqFileParser,64,232,10,25,12,70,15,17,5,8
Jillion,org.jcvi.jillion.experimental.ncbi.submit.assemblyArchive,AssemblyArchiveType,58,0,0,0,5,0,4,0,4,0
Jillion,org.jcvi.jillion.experimental.ncbi.submit.assemblyArchive,AssemblyArchiveWriterBuilder,54,0,6,0,18,0,7,0,4,0
Jillion,org.jcvi.jillion.experimental.ncbi.submit.assemblyArchive,AssemblyArchiveWriterBuilder.Writer,1172,0,52,0,225,0,50,0,24,0
Jillion,org.jcvi.jillion.experimental.ncbi.submit.assemblyArchive,AssemblyArchiveConformation,38,0,0,0,3,0,4,0,4,0
Jillion,org.jcvi.jillion.experimental.ncbi.submit.assemblyArchive,AssemblyArchiveWriterBuilder.ReadSorter,43,0,4,0,12,0,4,0,2,0
Jillion,org.jcvi.jillion.assembly.consed.phd,AbstractPhdVisitor.new PhdWholeReadItemVisitor() {...},1,28,0,0,1,6,1,3,1,3
Jillion,org.jcvi.jillion.assembly.consed.phd,AbstractPhdVisitor.new AbstractPhdReadTagVisitor() {...},0,21,0,0,0,3,0,2,0,2
Jillion,org.jcvi.jillion.assembly.consed.phd,DefaultPhdDataStore.DefaultPhdDataStoreBuilderVisitor.new AbstractPhdVisitor() {...},0,25,0,0,0,3,0,2,0,2
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdBallIterator.1.new AbstractPhdVisitor() {...},0,25,0,0,0,4,0,2,0,2
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdBallWriter,80,501,9,29,9,113,8,26,0,15
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdBallIdIterator.new AbstractPhdBallVisitor() {...},0,18,1,1,0,4,1,2,0,2
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdDirDataStore,240,0,30,0,60,0,30,0,15,0
Jillion,org.jcvi.jillion.assembly.consed.phd,AbstractPhdReadTagVisitor,1,64,0,2,1,19,1,9,1,8
Jillion,org.jcvi.jillion.assembly.consed.phd,DefaultPhdDataStore.DefaultPhdDataStoreBuilderVisitor,4,35,1,1,3,9,3,5,2,5
Jillion,org.jcvi.jillion.assembly.consed.phd,AbstractPhdBallVisitor,3,5,0,0,2,3,2,3,2,3
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdDirDataStore.PhdFromIdIterator,125,0,14,0,33,0,13,0,6,0
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdBallFileParser.FileBasedPhdBallParser,49,76,6,6,7,24,7,4,1,4
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdBallIterator,16,31,0,0,3,11,0,3,0,3
Jillion,org.jcvi.jillion.assembly.consed.phd,ArtificialPhd,115,175,20,14,27,45,18,14,3,12
Jillion,org.jcvi.jillion.assembly.consed.phd,DefaultPhd,103,108,13,13,28,30,16,10,4,9
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdBallIterator.new AbstractPhdBallVisitor() {...},2,19,1,1,1,3,1,2,0,2
Jillion,org.jcvi.jillion.assembly.consed.phd,IndexedPhdDataStore.BuilderVisitor,7,59,2,2,3,15,4,5,2,5
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdBallFileParser.PhdBallVisitorMementoImpl,0,9,0,0,0,4,0,2,0,2
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdFileDataStoreBuilder.new Object() {...},3,23,0,0,0,1,0,1,0,1
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdUtil,20,29,0,0,6,6,2,4,2,4
Jillion,org.jcvi.jillion.assembly.consed.phd,TraceDirPhdDataStoreBuilder.TraceDirPhdDataStore.new StreamingIterator() {...},31,0,0,0,7,0,4,0,4,0
Jillion,org.jcvi.jillion.assembly.consed.phd,TraceDirPhdDataStoreBuilder.TraceDirPhdDataStore.new StreamingIterator() {...},33,0,0,0,8,0,4,0,4,0
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdDirDataStore.new StreamingIterator() {...},35,0,0,0,9,0,5,0,5,0
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdDirDataStore.new StreamingIterator() {...},29,0,0,0,7,0,5,0,5,0
Jillion,org.jcvi.jillion.assembly.consed.phd,IndexedPhdDataStore.new StreamingIterator() {...},35,0,0,0,9,0,5,0,5,0
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdUtil.new ThreadLocal() {...},7,13,0,0,4,3,2,3,2,3
Jillion,org.jcvi.jillion.assembly.consed.phd,LargePhdballDataStore,73,120,12,10,18,41,11,10,2,8
Jillion,org.jcvi.jillion.assembly.consed.phd,LargePhdballDataStore.new StreamingIterator() {...},35,0,0,0,9,0,5,0,5,0
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdBallFileParser.InputStreamBasedPhdBallParser,32,47,5,3,5,15,6,3,2,3
Jillion,org.jcvi.jillion.assembly.consed.phd,IndexedPhdDataStore,28,94,1,3,6,28,3,10,2,9
Jillion,org.jcvi.jillion.assembly.consed.phd,IndexedPhdDataStore.SinglePhdVisitor,22,22,2,2,2,6,2,2,0,2
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdFileDataStoreBuilder,81,58,10,6,16,17,10,4,2,3
Jillion,org.jcvi.jillion.assembly.consed.phd,TraceDirPhdDataStoreBuilder.TraceDirPhdDataStore,135,0,10,0,33,0,15,0,10,0
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdBallFileParser.NoMementoPhdBallVisitorCallbackImpl,11,6,0,0,4,3,3,1,3,1
Jillion,org.jcvi.jillion.assembly.consed.phd,DefaultPhdDataStore,3,28,0,0,1,8,1,2,1,2
Jillion,org.jcvi.jillion.assembly.consed.phd,IndexedPhdDataStore.SinglePhdVisitor.new AbstractPhdVisitor() {...},0,29,0,0,0,4,0,2,0,2
Jillion,org.jcvi.jillion.assembly.consed.phd,ReadPhdFileFilter,12,0,0,0,4,0,2,0,2,0
Jillion,org.jcvi.jillion.assembly.consed.phd,DefaultPhdWholeReadItem,37,34,10,6,11,12,9,3,1,3
Jillion,org.jcvi.jillion.assembly.consed.phd,TraceDirPhdDataStoreBuilder,44,0,0,0,13,0,6,0,6,0
Jillion,org.jcvi.jillion.assembly.consed.phd,DefaultPhdReadTag,163,112,35,19,31,33,27,10,2,8
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdBallFileParser.MementoedPhdBallVisitorCallbackImpl,2,19,0,0,1,7,1,3,1,3
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdBallIdIterator,16,31,0,0,3,11,0,3,0,3
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdBallFileParser,55,527,30,86,20,149,28,46,0,16
Jillion,org.jcvi.jillion.assembly.consed.phd,AbstractPhdVisitor,23,125,3,9,4,28,4,9,1,6
Jillion,org.jcvi.jillion.assembly.consed.phd,DefaultPhdDataStore.Impl,0,4,0,0,0,2,0,1,0,1
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdBuilder,49,332,3,19,9,66,3,20,1,11
Jillion,org.jcvi.jillion.assembly.consed.phd,PhdBallFileParser.ParserState,0,18,0,0,0,6,0,3,0,3
Jillion,org.jcvi.jillion.assembly.consed.phd,SinglePhdWriter,18,38,0,2,4,13,1,5,1,4
Jillion,org.jcvi.jillion.align,NucleotideSubstitutionMatrixBuilder,22,93,0,10,5,18,1,9,1,4
Jillion,org.jcvi.jillion.align,NucleotidePropertyFileScoringMatrixParser,35,34,7,1,5,10,5,5,1,5
Jillion,org.jcvi.jillion.align,NucleotideSubstitutionMatrixBuilder.NucleotideSubstitutionMatrixImpl,41,20,8,0,14,5,6,3,2,3
Jillion,org.jcvi.jillion.align,BlosumMatrices,10,56,0,10,4,19,1,12,1,7
Jillion,org.jcvi.jillion.align,AbstractSubstitutionMatrixFileParser,14,130,6,14,0,36,4,10,0,4
Jillion,org.jcvi.jillion.align,AminoAcidSubstitutionMatrixFileParser,35,34,7,1,5,10,5,5,1,5
Jillion,org.jcvi.jillion.align,NucleotideSubstitutionMatrices,10,22,0,0,4,9,1,4,1,4
Jillion,org.jcvi.jillion.internal,ResourceHelper,13,35,1,1,2,10,2,5,1,5
Jillion,org.jcvi.jillion.sam.attribute,ChainedSamAttributeValidatorBuilder.ChainedSamAttributeValidator,0,27,0,2,0,7,0,3,0,2
Jillion,org.jcvi.jillion.sam.attribute,NoDuplicateAttributeValidator,9,40,0,2,0,5,2,4,2,3
Jillion,org.jcvi.jillion.sam.attribute,SamAttributeKeyFactory,27,48,2,4,4,12,3,5,1,4
Jillion,org.jcvi.jillion.sam.attribute,SamAttributeType.new SamAttributeType() {...},110,12,7,1,22,3,9,2,5,2
Jillion,org.jcvi.jillion.sam.attribute,SamAttributeType.new SamAttributeType() {...},98,8,6,0,20,1,9,1,6,1
Jillion,org.jcvi.jillion.sam.attribute,SamAttributeType.new SamAttributeType() {...},114,8,8,0,24,1,10,1,6,1
Jillion,org.jcvi.jillion.sam.attribute,SamAttributeType.new SamAttributeType() {...},98,8,6,0,20,1,9,1,6,1
Jillion,org.jcvi.jillion.sam.attribute,SamAttribute,192,74,9,9,38,22,33,6,24,6
Jillion,org.jcvi.jillion.sam.attribute,ReservedSamAttributeKeys.new ReservedSamAttributeKeys() {...},0,53,0,6,0,12,0,5,0,2
Jillion,org.jcvi.jillion.sam.attribute,ReservedSamAttributeKeys.new ReservedSamAttributeKeys() {...},0,29,0,2,0,4,0,3,0,2
Jillion,org.jcvi.jillion.sam.attribute,ReservedSamAttributeKeys.new ReservedSamAttributeKeys() {...},0,29,0,2,0,4,0,3,0,2
Jillion,org.jcvi.jillion.sam.attribute,ReservedSamAttributeKeys.new ReservedSamAttributeKeys() {...},0,51,0,6,0,11,0,5,0,2
Jillion,org.jcvi.jillion.sam.attribute,InvalidValueTypeException,9,0,0,0,4,0,2,0,2,0
Jillion,org.jcvi.jillion.sam.attribute,ReservedSamAttributeKeys,17,637,1,3,1,60,2,11,1,10
Jillion,org.jcvi.jillion.sam.attribute,InvalidAttributeException,5,4,0,0,2,2,1,1,1,1
Jillion,org.jcvi.jillion.sam.attribute,SamAttributeType,289,262,74,8,94,41,89,10,26,8
Jillion,org.jcvi.jillion.sam.attribute,SamAttributeType.new SamAttributeType() {...},88,7,12,0,21,1,13,1,7,1
Jillion,org.jcvi.jillion.sam.attribute,SamAttributeType.new SamAttributeType() {...},84,46,14,4,18,12,11,6,3,5
Jillion,org.jcvi.jillion.sam.attribute,SamAttributeType.new SamAttributeType() {...},156,7,22,0,32,1,18,1,7,1
Jillion,org.jcvi.jillion.sam.attribute,SamAttributeType.new SamAttributeType() {...},42,7,2,0,12,1,8,1,7,1
Jillion,org.jcvi.jillion.sam.attribute,SamAttributeType.new SamAttributeType() {...},16,29,3,1,5,8,4,5,2,5
Jillion,org.jcvi.jillion.sam.attribute,SamAttributeType.new SamAttributeType() {...},112,7,8,0,20,1,10,1,6,1
Jillion,org.jcvi.jillion.sam.attribute,SamAttributeType.new SamAttributeType() {...},97,8,6,0,20,1,9,1,6,1
Jillion,org.jcvi.jillion.sam.attribute,SamAttributeType.new SamAttributeType() {...},111,8,8,0,23,1,10,1,6,1
Jillion,org.jcvi.jillion.sam.attribute,SamAttributeType.new SamAttributeType() {...},98,8,6,0,20,1,9,1,6,1
Jillion,org.jcvi.jillion.sam.attribute,ReservedAttributeValidator,9,31,1,1,0,6,3,3,2,3
Jillion,org.jcvi.jillion.sam.attribute,SamAttributeValidator,0,18,0,0,0,5,0,2,0,2
Jillion,org.jcvi.jillion.sam.attribute,ChainedSamAttributeValidatorBuilder,0,39,0,4,0,12,0,6,0,4
Jillion,org.jcvi.jillion.sam.attribute,SamAttributeKey,44,56,10,2,11,15,6,6,0,6
Jillion,org.jcvi.jillion.sam.index,BamIndex.SamHeaderParser,0,12,0,0,0,5,0,3,0,3
Jillion,org.jcvi.jillion.sam.index,BamIndex,96,89,14,2,26,21,12,6,5,5
Jillion,org.jcvi.jillion.sam.index,BamIndexFileWriterBuilder,28,126,0,10,4,27,2,8,2,3
Jillion,org.jcvi.jillion.sam.index,Chunk,59,44,7,7,13,15,9,4,2,4
Jillion,org.jcvi.jillion.sam.index,BamIndexFileWriterBuilder.BamIndexSamVisitor,1,46,1,3,1,11,2,6,1,5
